Drug Groups,Name,SMILES,approved,experimental,illicit,investigational,nutraceutical,vet_approved,withdrawn
['experimental'],7-Nitroindazole-2-Carboxamidine,NC(=N)N1C=C2C=CC=C(C2=N1)[N+]([O-])=O,0,1,0,0,0,0,0
['experimental'],D-Lactic acid,C[C@@H](O)C(O)=O,0,1,0,0,0,0,0
['experimental'],"4-{2,4-Bis[(3-Nitrobenzoyl)Amino]Phenoxy}Phthalic Acid",OC(=O)C1=C(C=C(OC2=C(NC(=O)C3=CC(=CC=C3)[N+]([O-])=O)C=C(NC(=O)C3=CC(=CC=C3)[N+]([O-])=O)C=C2)C=C1)C(O)=O,0,1,0,0,0,0,0
['experimental'],Zebularine,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC=NC1=O,0,1,0,0,0,0,0
['experimental'],Cytidine-5'-diphospho-beta-D-xylose,NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)O[C@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H]1O,0,1,0,0,0,0,0
['experimental'],Selenazole-4-carboxyamide-adenine dinucleotide,[H]N([H])C(=O)C1=C[Se]C(=N1)[C@]1([H])O[C@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=NC3=C(N=CN=C23)N([H])[H])[C@@H](O)[C@H]1O,0,1,0,0,0,0,0
['experimental'],4-Methylidene-5-One,C[C@H](N)C1=NC(C)=C(O)N1CC(O)=O,0,1,0,0,0,0,0
['experimental'],"2-{3-[4-(4-Fluorophenyl)-3,6-Dihydro-1(2h)-Pyridinyl]Propyl}-8-Methyl-4(3h)-Quinazolinone",CC1=CC=CC2=C1N=C(CCCN1CCC(=CC1)C1=CC=C(F)C=C1)NC2=O,0,1,0,0,0,0,0
['experimental'],3-Methoxybenzamide,COC1=CC(=CC=C1)C(N)=O,0,1,0,0,0,0,0
['experimental'],7-cyano-7-deazaguanine,NC1=NC2=C(C(=CN2)C#N)C(=O)N1,0,1,0,0,0,0,0
['experimental'],(Diphosphono)Aminophosphonic Acid,OP(O)(=O)N[P@](O)(=O)OP(O)(O)=O,0,1,0,0,0,0,0
['experimental'],"3-[[(3R,4S,5S,6R)-7-Benzyl-4,5-dihydroxy-1,1-dioxo-3,6-bis(phenoxymethyl)-1,2,7-thiadiazepan-2-yl]methyl]-N-methylbenzamide",CNC(=O)C1=CC=CC(CN2[C@H](COC3=CC=CC=C3)[C@H](O)[C@@H](O)[C@@H](COC3=CC=CC=C3)N(CC3=CC=CC=C3)S2(=O)=O)=C1,0,1,0,0,0,0,0
['experimental'],"3-Amino-4-{3-[2-(2-Propoxy-Ethoxy)-Ethoxy]-Propylamino}-Cyclobut-3-Ene-1,2-Dione",CCCOCCOCCOCCCNC1=C(N)C(=O)C1=O,0,1,0,0,0,0,0
['experimental'],PASBN,O[P@@](=O)(OCC1=CC=CC=C1)OC1=C(C=O)C=CC=C1,0,1,0,0,0,0,0
['experimental'],Alpha-Ribazole-5'-Phosphate Derivative,[H][C@]1(COP(O)(O)=O)O[C@]([H])(N2C=NC3=CC=CC=C23)[C@]([H])(O)[C@]1([H])O,0,1,0,0,0,0,0
['experimental'],"[N-[N-(4-Methoxy-2,3,6-trimethylphenylsulfonyl)-L-aspartyl]-D-(4-amidino-phenylalanyl)]-piperidine",COC1=C(C)C(C)=C(C(C)=C1)S(=O)(=O)N[C@@H](CC(O)=O)C(=O)N[C@H](CC1=CC=C(C=C1)C(N)=N)C(=O)N1CCCCC1,0,1,0,0,0,0,0
['experimental'],6-[(Z)-Amino(Imino)Methyl]-N-[4-(Aminomethyl)Phenyl]-4-(Pyrimidin-2-Ylamino)-2-Naphthamide,NCC1=CC=C(NC(=O)C2=CC(NC3=NC=CC=N3)=C3C=C(C=CC3=C2)C(N)=N)C=C1,0,1,0,0,0,0,0
['experimental'],IC261,COC1=CC(OC)=C(\C=C2\C(=O)NC3=CC=CC=C23)C(OC)=C1,0,1,0,0,0,0,0
['experimental'],"Cyclopropyl-{4-[5-(3,4-Dichlorophenyl)-2-[(1-Methyl)-Piperidin]-4-Yl-3-Propyl-3h-Imidazol-4-Yl]-Pyrimidin-2-Yl}Amine",CCCN1C(=NC(=C1C1=CC=NC(NC2CC2)=N1)C1=CC=C(Cl)C(Cl)=C1)C1CCN(C)CC1,0,1,0,0,0,0,0
"['approved', 'investigational']",Glycolic acid,OCC(O)=O,1,0,0,1,0,0,0
['experimental'],"N'-(2s,3r)-3-Amino-4-Cyclohexyl-2-Hydroxy-Butano-N-(4-Methylphenyl)Hydrazide",[H][C@@](N)(CC1CCCCC1)[C@]([H])(O)C(=O)NNC1=CC=C(C)C=C1,0,1,0,0,0,0,0
['experimental'],2-(Sec-Butyl)Thiazole,CC[C@@H](C)C1=NC=CS1,0,1,0,0,0,0,0
"['approved', 'investigational']",Pidolic acid,OC(=O)[C@@H]1CCC(=O)N1,1,0,0,1,0,0,0
['experimental'],Ethylaminobenzylmethylcarbonyl Group,[H][C@@](CCCC)(N1CCN[C@]([H])(CC2=CC=CC=C2)C1=O)C(O)=O,0,1,0,0,0,0,0
['experimental'],Isoglutamine,N[C@@H](CCC(O)=O)C(N)=O,0,1,0,0,0,0,0
['experimental'],5-Hydroxymethyl-Chonduritol,[H][C@]1(O)C=C(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]1([H])O,0,1,0,0,0,0,0
['experimental'],"8-(2,5-Dimethoxy-Benzyl)-2-Fluoro-9h-Purin-6-Ylamine",COC1=CC(CC2=NC3=NC(F)=NC(N)=C3N2)=C(OC)C=C1,0,1,0,0,0,0,0
['experimental'],"3,5-Dihydro-5-Methylidene-4h-Imidazol-4-On",[H][C@@](C)(N)[C@@]1([H])N[C@@]([H])(CN)C(=O)N1CC(O)=O,0,1,0,0,0,0,0
['experimental'],Tetramethylammonium,C[N+](C)(C)C,0,1,0,0,0,0,0
['experimental'],2-Morpholinoethylamine,NCCN1CCOCC1,0,1,0,0,0,0,0
['experimental'],"PMP-hydroxyisoxazole, pyridoxamine-5-phosphate-hydroxyisoxazole",[H]N(CC1=C(O)C(C)=NC=C1COP(O)(O)=O)C1=CON([H])C1=O,0,1,0,0,0,0,0
['experimental'],[Methylseleno]Acetate,C[Se]CC([O-])=O,0,1,0,0,0,0,0
['experimental'],5-Amino 6-Nitro Uracil,NC1=C(NC(=O)NC1=O)[N+]([O-])=O,0,1,0,0,0,0,0
['experimental'],6-Nitroindazole,O=N(=O)C1=CC2=NNC=C2C=C1,0,1,0,0,0,0,0
['experimental'],Ribose-1-Phosphate,OC[C@H]1O[C@H](OP(O)(O)=O)[C@H](O)[C@@H]1O,0,1,0,0,0,0,0
['experimental'],"2-(Oxalyl-Amino)-4,7-Dihydro-5h-Thieno[2,3-C]Pyran-3-Carboxylic Acid",OC(=O)C(=O)NC1=C(C(O)=O)C2=C(COCC2)S1,0,1,0,0,0,0,0
['experimental'],Thymidine-5'- Diphosphate,CC1=CN([C@H]2C[C@H](O)[C@@H](COP(O)(=O)OP(O)(O)=O)O2)C(=O)NC1=O,0,1,0,0,0,0,0
['experimental'],2-[4-[(Z)-2-Acetamido-3-oxo-3-[[(3S)-2-oxo-1-[(4-phenylphenyl)methyl]azepan-3-yl]amino]prop-1-enyl]-2-formylphenyl]acetic acid,CC(=O)N\C(=C/C1=CC=C(CC(O)=O)C(C=O)=C1)C(=O)N[C@H]1CCCCN(CC2=CC=C(C=C2)C2=CC=CC=C2)C1=O,0,1,0,0,0,0,0
['experimental'],L-Pentahomoserine,N[C@@H](CCCO)C(O)=O,0,1,0,0,0,0,0
['investigational'],scyllo-inositol,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,0,0,0,1,0,0,0
['experimental'],beta-Alanine,NCCC(O)=O,0,1,0,0,0,0,0
['experimental'],4-phospho-D-erythronic acid,[H][C@@](O)(COP(O)(O)=O)[C@@]([H])(O)C(O)=O,0,1,0,0,0,0,0
['experimental'],2-acetylamino-2-deoxy-b-D-allopyranose,[H]N([C@H]1[C@H](O)O[C@H](CO)[C@@H](O)[C@H]1O)C(C)=O,0,1,0,0,0,0,0
['experimental'],2-Chlorophenol,OC1=CC=CC=C1Cl,0,1,0,0,0,0,0
['experimental'],Glucosamine 1-Phosphate,N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]1OP(O)(O)=O,0,1,0,0,0,0,0
['experimental'],"6-(2-Oxo-Hexahydro-Thieno[3,4-D]Imidazol-4-Yl)-Hexanoic Acid",[H][C@]12CS[C@@]([H])(CCCCCC(O)=O)[C@@]1([H])NC(=O)N2,0,1,0,0,0,0,0
['experimental'],3-Fluoro-2-(Phosphonooxy)Propanoic Acid,[H][C@@](CF)(OP(O)(O)=O)C(O)=O,0,1,0,0,0,0,0
['experimental'],PAS219,O[P@@](=O)(OCC1CCCCC1)OC1=C(C=O)C=CC=C1,0,1,0,0,0,0,0
['experimental'],"5-Bromo-N-[(2S)-2,3-dihydroxypropoxy]-3,4-difluoro-2-[(2-fluoro-4-iodophenyl)amino]benzamide",[H]N(OC[C@@H](O)CO)C(=O)C1=CC(Br)=C(F)C(F)=C1N([H])C1=C(F)C=C(I)C=C1,0,1,0,0,0,0,0
['experimental'],5-(1-Carboxy-1-Phosphonooxy-Ethoxyl)-Shikimate-3-Phosphate,[H][C@]1(CC(=C[C@@]([H])(OP(O)(O)=O)[C@@]1([H])O)C(O)=O)O[C@@](C)(OP(O)(O)=O)C(O)=O,0,1,0,0,0,0,0
['experimental'],2-carboxypropyl-coenzyme A,[H]N([H])C1=C2N=CN([C@@H]3O[C@H](COP(O)(=O)OP(O)(=O)OCC(C)(C)[C@@H](O)C(=O)N([H])CCC(=O)N([H])CCSC[C@H](C)C(O)=O)[C@@H](OP(O)(O)=O)[C@H]3O)C2=NC=N1,0,1,0,0,0,0,0
['experimental'],(2Z)-1-(5-Chloro-1H-indol-3-yl)-3-hydroxy-3-(1H-tetrazol-5-yl)-2-propen-1-one,O\C(=C/C(=O)C1=CNC2=CC=C(Cl)C=C12)C1=NN=NN1,0,1,0,0,0,0,0
['experimental'],p-Toluenesulfonic acid,CC1=CC=C(C=C1)S(O)(=O)=O,0,1,0,0,0,0,0
['experimental'],(1-Benzyl-5-methoxy-2-methyl-1H-indol-3-yl)acetic acid,COC1=CC2=C(C=C1)N(CC1=CC=CC=C1)C(C)=C2CC(O)=O,0,1,0,0,0,0,0
['experimental'],5-[4-(1-Carboxymethyl-2-Oxo-Propylcarbamoyl)-Benzylsulfamoyl]-2-Hydroxy-Benzoic Acid,[H][C@@](CC(O)=O)(NC(=O)C1=CC=C(CNS(=O)(=O)C2=CC(C(O)=O)=C(O)C=C2)C=C1)C(C)=O,0,1,0,0,0,0,0
['experimental'],"2,4-Diamino-5-(3,4,5-Trimethoxy-Benzyl)-Pyrimidin-1-Ium",COC1=CC(CC2=C[NH+]=C(N)N=C2N)=CC(OC)=C1OC,0,1,0,0,0,0,0
['experimental'],Mant-Adp,[H][C@@]1(C[C@]([H])(OC(=O)C2=CC=CC=C2NC)[C@@]([H])(COP(O)(=O)OP(O)(O)=O)O1)N1C=NC2=C(N)N=CN=C12,0,1,0,0,0,0,0
['experimental'],Benzamidine,NC(=[NH2+])C1=CC=CC=C1,0,1,0,0,0,0,0
"['approved', 'investigational']",Acetylcholine,CC(=O)OCC[N+](C)(C)C,1,0,0,1,0,0,0
['experimental'],"Diamino-N-[3-(1,3,2-dioxaborolan-2-yloxy)propyl]methaniminium",[H]N([H])C(N([H])[H])=[N+]([H])CCCOB1OCCO1,0,1,0,0,0,0,0
['experimental'],S-P-Nitrobenzyloxycarbonylglutathione,[H]N([H])[C@@H](CCC(=O)N([H])[C@@H](CSC(O)OCC1=CC=C(C=C1)[N+]([O-])=O)C(=O)N([H])CC(O)=O)C(O)=O,0,1,0,0,0,0,0
['experimental'],3-(2-Benzothiazolylthio)-1-Propanesulfonic Acid,OS(=O)(=O)CCCSC1=NC2=C(S1)C=CC=C2,0,1,0,0,0,0,0
['experimental'],"2-(Beta-D-Glucopyranosyl)-5-Methyl-1,2,3-Benzimidazole",[H][C@]1(CO)O[C@@]([H])(C2=NC3=C(N2)C=C(C)C=C3)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O,0,1,0,0,0,0,0
['experimental'],L-2-aminopimelic acid,N[C@@H](CCCCC(O)=O)C(O)=O,0,1,0,0,0,0,0
['experimental'],[2(Formyl-Hydroxy-Amino)-Ethyl]-Phosphonic Acid,ON(CCP(O)(O)=O)C=O,0,1,0,0,0,0,0
['experimental'],4-Iodobenzo[B]Thiophene-2-Carboxamidine,NC(=[NH2+])C1=CC2=C(S1)C=CC=C2I,0,1,0,0,0,0,0
['experimental'],"8-(2,5-Dimethoxy-Benzyl)-2-Fluoro-9-Pent-9h-Purin-6-Ylamine",COC1=CC(CC2=NC3=C(N)N=C(F)N=C3N2CCCC#C)=C(OC)C=C1,0,1,0,0,0,0,0
['experimental'],Perchlorate,[O-][Cl](=O)(=O)=O,0,1,0,0,0,0,0
['experimental'],"6-[5-(2-Oxo-Hexahydro-Thieno[3,4-D]Imidazol-4-Yl)-Pentanoylamino]-Hexanoic Acid",[H][C@@]1(CCCCC(=O)NCCCCCC(O)=O)SC[C@]2([H])NC(=O)N[C@]12[H],0,1,0,0,0,0,0
['experimental'],4-Carboxyphenylboronic Acid,OB(O)C1=CC=C(C=C1)C(O)=O,0,1,0,0,0,0,0
['experimental'],"3-{[(5R,6R)-5-Benzyl-6-hydroxy-2,4-bis(4-hydroxybenzyl)-3-oxo-1,2,4-triazepan-1-yl]sulfonyl}benzonitril",O[C@@H]1CN(N(CC2=CC=C(O)C=C2)C(=O)N(CC2=CC=C(O)C=C2)[C@@H]1CC1=CC=CC=C1)S(=O)(=O)C1=CC(=CC=C1)C#N,0,1,0,0,0,0,0
['experimental'],Alpha-L-Arabinose,OC[C@@H]1O[C@@H](O)[C@H](O)[C@H]1O,0,1,0,0,0,0,0
['experimental'],Nonan-1-Ol,CCCCCCCCCO,0,1,0,0,0,0,0
['experimental'],N(5)-[(hydroxyamino)(imino)methyl]-L-ornithine,N[C@@H](CCCNC(=N)NO)C(O)=O,0,1,0,0,0,0,0
['experimental'],4-Methyl-5-Hydroxyethylthiazole Phosphate,CC1=C(CCOP(O)(O)=O)SC=N1,0,1,0,0,0,0,0
['experimental'],2-deazo-6-thiophosphate guanosine-5'-monophosphate,[H][C@]1(COP(O)(O)=O)O[C@@]([H])(N2C=NC3=C2[NH+]=CN=C3SP(O)(O)=O)[C@]([H])(O)[C@]1([H])O,0,1,0,0,0,0,0
['approved'],Flavin adenine dinucleotide,CC1=CC2=C(C=C1C)N(C[C@H](O)[C@H](O)[C@H](O)CO[P@](O)(=O)O[P@@](O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC3=C1N=CN=C3N)C1=NC(=O)NC(=O)C1=N2,1,0,0,0,0,0,0
['experimental'],Adenosine 5'-methylenediphosphate,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(O)(=O)CP(O)(O)=O)[C@@H](O)[C@H]1O,0,1,0,0,0,0,0
['experimental'],"2',3'-Dideoxythymidine-5'-Monophosphate",CC1=CN([C@H]2CC[C@@H](COP(O)(O)=O)O2)C(=O)NC1=O,0,1,0,0,0,0,0
['experimental'],mu4-sulfido-quadro-tetracopper,[Cu]12[Cu]3[Cu]4[Cu]1S234,0,1,0,0,0,0,0
['experimental'],B-2-Octylglucoside,[H][C@@]1(O)O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]1([H])OCCCCCCCC,0,1,0,0,0,0,0
['experimental'],"3H-pyrazolo[4,3-d]pyrimidin-7-ol",OC1=NC=NC2=C1N=NC2,0,1,0,0,0,0,0
['experimental'],{[7-(Difluoro-Phosphono-Methyl)-Naphthalen-2-Yl]-Difluoro-Methyl}-Phosphonic Acid,OP(O)(=O)C(F)(F)C1=CC2=CC(=CC=C2C=C1)C(F)(F)P(O)(O)=O,0,1,0,0,0,0,0
['experimental'],2'-fluoro-2'-deoxyuridine 3'-monophosphate,[H]N1C(=O)C=CN([C@@H]2O[C@H](CO)[C@@H](OP(O)(O)=O)[C@@]2([H])F)C1=O,0,1,0,0,0,0,0
['experimental'],beta-D-glucuronic acid,O[C@@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C(O)=O,0,1,0,0,0,0,0
['experimental'],"N,O-didansyl-L-tyrosine",[H]N([C@@H](CC1=CC=C(OS(=O)(=O)C2=CC=CC3=C2C=CC=C3N(C)C)C=C1)C(O)=O)S(=O)(=O)C1=CC=CC2=C1C=CC=C2N(C)C,0,1,0,0,0,0,0
['experimental'],"D-Myo-Inositol-1,4-Bisphosphate",O[C@H]1[C@@H](O)[C@@H](OP(O)(O)=O)[C@H](O)[C@@H](O)[C@@H]1OP(O)(O)=O,0,1,0,0,0,0,0
['experimental'],CRA_8696,NC(=[NH2+])C1=CC=C2NC(=CC2=C1)C1=CC=CC(=C1[O-])C1=CC=CC=C1,0,1,0,0,0,0,0
['experimental'],N-Pyridoxyl-7-Keto-8-Aminopelargonic Acid-5'-Monophosphate,[H][C@@](C)(NCC1=C(COP(O)(O)=O)C=NC(C)=C1O)C(=O)CCCCCC(O)=O,0,1,0,0,0,0,0
['experimental'],Thymidine-5'-diphospho-beta-D-xylose,[H]N1C(=O)N(C=C(C)C1=O)[C@H]1C[C@H](O)[C@@H](COP(O)(=O)OP(O)(=O)O[C@H]2OC[C@@H](O)[C@H](O)[C@H]2O)O1,0,1,0,0,0,0,0
['experimental'],"4-oxo-4,5-dihydro-1,2,5-thiadiazole-3-carboxylic acid",OC(=O)C1=NSN=C1O,0,1,0,0,0,0,0
['experimental'],2-oxopropyl-CoM,CC(=O)CSCCS(O)(=O)=O,0,1,0,0,0,0,0
['experimental'],6-amino-1-methyl-7H-purin-1-ium,[H]N([H])C1=[N+](C)C=NC2=C1N([H])C=N2,0,1,0,0,0,0,0
['experimental'],2-Dimethylamino-Ethyl-Diphosphate,CN(C)CCO[P@](O)(=O)OP(O)(O)=O,0,1,0,0,0,0,0
['approved'],Acetic acid,CC(O)=O,1,0,0,0,0,0,0
['experimental'],Pentabromophenol,OC1=C(Br)C(Br)=C(Br)C(Br)=C1Br,0,1,0,0,0,0,0
['experimental'],Nicotinamide adenine dinucleotide cyclohexanone,[H]N([H])C(=O)C1=C(C=C[N+](=C1)[C@@H]1O[C@H](COP([O-])(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=NC3=C(N=CN=C23)N([H])[H])[C@@H](O)[C@H]1O)[C@@H]1CCCCC1=O,0,1,0,0,0,0,0
['experimental'],(S)-Hmg-Coa,[H][C@](O)(C([O-])=NCCC([O-])=NCCSC(=O)C[C@@](C)(O)CC([O-])=O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@@]1([H])O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])OP([O-])([O-])=O,0,1,0,0,0,0,0
['experimental'],Dephospho Coenzyme A,CC(C)(COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CN=C2N)[C@@H](O)C(=O)NCCC(=O)NCCS,0,1,0,0,0,0,0
['experimental'],Indole-3-Propanol Phosphate,OP(O)(=O)OCCCC1=CNC2=C1C=CC=C2,0,1,0,0,0,0,0
['experimental'],Tubercidin,NC1=NC=NC2=C1C=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,0,1,0,0,0,0,0
['experimental'],CRA_10433,NC(=[NH2+])C1=CC=C2NC(=CC2=C1)C1=CC=CC(OC2CCCC2)=C1[O-],0,1,0,0,0,0,0
['experimental'],Phosphonoacetaldehyde,OP(O)(=O)CC=O,0,1,0,0,0,0,0
['approved'],Propyl alcohol,CCCO,1,0,0,0,0,0,0
['experimental'],KB-141,CC(C)C1=CC(OC2=C(Cl)C=C(CC(O)=O)C=C2Cl)=CC=C1O,0,1,0,0,0,0,0
['experimental'],5-methylbenzimidazole,CC1=CC2=C(C=C1)N=CN2,0,1,0,0,0,0,0
['experimental'],"Guanosine-2',3'-cyclophosphorothioate",[H]N([H])C1=NC(=O)C2=C(N1[H])N(C=N2)[C@@H]1O[C@H](CO)[C@@]2([H])O[P@](O)(=S)O[C@@]12[H],0,1,0,0,0,0,0
['experimental'],Sinapoyl coenzyme A,COC1=CC(\C=C\C(=O)SCCNC(=O)CCNC(=O)C2(O)[C@H](OP(O)(=O)OP(O)(=O)OC[C@H]3O[C@H]([C@@H](O)[C@@H]3OP(O)(O)=O)N3C=NC4=C(N)N=CN=C34)C2(C)C)=CC(OC)=C1O,0,1,0,0,0,0,0
['experimental'],"4,5-Dimethyl-1,2-phenylenediamine",CC1=CC(N)=C(N)C=C1C,0,1,0,0,0,0,0
['experimental'],"2-[4-(4-Hydroxy-3-Isopropyl-Phenoxy)-3,5-Dimethyl-Phenyl]-2h-[1,2,4]Triazine-3,5-Dione",CC(C)C1=CC(OC2=C(C)C=C(C=C2C)N2N=CC(=O)NC2=O)=CC=C1O,0,1,0,0,0,0,0
['experimental'],alpha-Fluoro-carboxymethyldethia coenzyme A complex,[H]N([H])C1=C2N=CN([C@@H]3O[C@H](COP(O)(=O)OP(O)(=O)OCC(C)(C)[C@@H](O)C(=O)N([H])CCC(=O)N([H])CC[C@@H](F)C(O)=O)[C@@H](OP(O)(O)=O)[C@H]3O)C2=NC=N1,0,1,0,0,0,0,0
['experimental'],"1-(4-Aminophenyl)-3,5-Dimethyl-1h-Pyrazole-4-Carboxylic Acid Ethyl Ester",CCOC(=O)C1=C(C)N(N=C1C)C1=CC=C(N)C=C1,0,1,0,0,0,0,0
['experimental'],5-Amino-3-Methyl-Pyrrolidine-2-Carboxylic Acid,[H][C@]1(N)C[C@@]([H])(C)[C@@]([H])(N1)C(O)=O,0,1,0,0,0,0,0
['experimental'],"1-Beta-Ribofuranosyl-1,3-Diazepinone",[H][C@]1(CO)O[C@@]([H])(N2C=CC=CNC2=O)[C@]([H])(O)[C@]1([H])O,0,1,0,0,0,0,0
['experimental'],Adenylate-3'-phosphate-[[2'-deoxy-uridine-5'-phosphate]-3'-phosphate],[H]N([H])C1=C2N=CN([C@@H]3O[C@H](COP(O)(=O)OP(O)(=O)O[C@H]4C[C@@H](O[C@@H]4COP(O)(O)=O)N4C=CC(=O)N([H])C4=O)[C@@H](OP(O)(O)=O)[C@H]3O)C2=NC=N1,0,1,0,0,0,0,0
['experimental'],6-(Hydroxyethyldithio)-8-(Aminomethylthio)Octanoic Acid,[H][C@](CCCCC(O)=O)(CCSCN)SSCCO,0,1,0,0,0,0,0
['experimental'],Cu-Cyclam,[Cu].C1CNCCNCCCNCCNC1,0,1,0,0,0,0,0
['experimental'],6-o-Capryloylsucrose,[H][C@]1(COC(=O)CCCCCCC)O[C@@](CO)(O[C@@]2([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]2([H])O)[C@@]([H])(O)[C@]1([H])O,0,1,0,0,0,0,0
['experimental'],3-Oxiran-2ylalanine,[H][C@](N)(C[C@@]1([H])CO1)C(O)=O,0,1,0,0,0,0,0
['experimental'],(R)-3-hydroxydecanoyl-CoA,CCCCCCC[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N,0,1,0,0,0,0,0
"['approved', 'experimental']",Stearic acid,CCCCCCCCCCCCCCCCCC(O)=O,1,1,0,0,0,0,0
['experimental'],Methyl beta-L-fucopyranoside,CO[C@H]1O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]1O,0,1,0,0,0,0,0
['experimental'],3'-Fluoro-3'-deoxythymidine 5'-monophosphate,CC1=CN([C@H]2C[C@H](F)[C@@H](COP(O)(O)=O)O2)C(=O)NC1=O,0,1,0,0,0,0,0
['experimental'],4-Nitrophenyl-Ara,[H][C@@]1(CO)O[C@@]([H])(OC2=CC=C(C=C2)[N+]([O-])=O)[C@]([H])(O)[C@@]1([H])O,0,1,0,0,0,0,0
['experimental'],6-Hydroxymethylpterin,NC1=NC(=O)C2=NC(CO)=CN=C2N1,0,1,0,0,0,0,0
['experimental'],Thio-Maltohexaose,[H][C@]1(O)O[C@]([H])(CO)[C@@]([H])(S[C@@]2([H])O[C@]([H])(CO)[C@@]([H])(O[C@@]3([H])O[C@]([H])(CO)[C@@]([H])(S[C@@]4([H])O[C@]([H])(CO)[C@@]([H])(O[C@@]5([H])O[C@]([H])(CO)[C@@]([H])(S[C@@]6([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]6([H])O)[C@]([H])(O)[C@@]5([H])O)[C@]([H])(O)[C@@]4([H])O)[C@]([H])(O)[C@@]3([H])O)[C@]([H])(O)[C@@]2([H])O)[C@]([H])(O)[C@@]1([H])O,0,1,0,0,0,0,0
['experimental'],4-Methoxy-E-Rhodomycin T,[H][C@@]1(C[C@]([H])(N(C)C)[C@]([H])(O)[C@]([H])(C)O1)O[C@@]1([H])C[C@](O)(CC)[C@]([H])(C(=O)OC)C2=C(O)C3=C(C(O)=C12)C(=O)C1=C(C=CC=C1OC)C3=O,0,1,0,0,0,0,0
['experimental'],7-Alpha-D-Ribofuranosyl-Purine-5'-Phosphate,[H][C@]1(COP(O)(O)=O)O[C@]([H])(N2C=NC3=NC=NC=C23)[C@]([H])(O)[C@]1([H])O,0,1,0,0,0,0,0
['experimental'],D-Cysteine,N[C@H](CS)C(O)=O,0,1,0,0,0,0,0
['experimental'],"2-[5-Methanesulfonylamino-2-(4-Aminophenyl)-6-Oxo-1,6-Dihydro-1-Pyrimidinyl]-N-(3,3,3-Trifluoro-1-Isopropyl-2-Oxopropyl)Acetamide",[H][C@](NC(=O)CN1C(=O)C(NS(C)(=O)=O)=CN=C1C1=CC=C(N)C=C1)(C(C)C)C(=O)C(F)(F)F,0,1,0,0,0,0,0
['experimental'],Sphingosine,[H]\C(CCCCCCCCCCCCC)=C(\[H])[C@@]([H])(O)[C@@]([H])(N)CO,0,1,0,0,0,0,0
['experimental'],4-amino-5-aminomethyl-2-methylpyrimidine,CC1=NC=C(CN)C(N)=N1,0,1,0,0,0,0,0
['experimental'],Pyrroloquinoline Quinone,OC(=O)C1=CC2=C(N1)C1=C(N=C(C=C1C(O)=O)C(O)=O)C(=O)C2=O,0,1,0,0,0,0,0
['investigational'],Duvoglustat,OC[C@H]1NC[C@H](O)[C@@H](O)[C@@H]1O,0,0,0,1,0,0,0
['experimental'],"2-(Biphenyl-4-Sulfonyl)-1,2,3,4-Tetrahydro-Isoquinoline-3-Carboxylic Acid",[H][C@@]1(CC2=C(CN1S(=O)(=O)C1=CC=C(C=C1)C1=CC=CC=C1)C=CC=C2)C(O)=O,0,1,0,0,0,0,0
['experimental'],"Beta-1,2,3,4,6-Penta-O-Galloyl-D-Glucopyranose",[H][C@@]1(COC(=O)C2=CC(O)=C(O)C(O)=C2)O[C@@]([H])(OC(=O)C2=CC(O)=C(O)C(O)=C2)[C@@]([H])(OC(=O)C2=CC(O)=C(O)C(O)=C2)[C@@]([H])(OC(=O)C2=CC(O)=C(O)C(O)=C2)[C@]1([H])OC(=O)C1=CC(O)=C(O)C(O)=C1,0,1,0,0,0,0,0
['approved'],Oteracil,OC(=O)C1=NC(=O)NC(=O)N1,1,0,0,0,0,0,0
['experimental'],4-Aminohydrocinnamic Acid,NC1=CC=C(CCC(O)=O)C=C1,0,1,0,0,0,0,0
